timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1658488679463,6549,Test,,"Number of samples in transaction : 4, number of failing samples : 4",Thread Group 1-56,,false,,482405,15664,41,41,null,2931,204,615
1658488682263,3956,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,"Embedded resource download error:https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",Thread Group 1-84,text,false,Test failed: code expected to contain /201/,145456,5643,40,40,https://www.facebook.com/login/,1007,0,505
1658488682263,1911,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-84,text,true,,79813,1052,40,40,https://www.facebook.com/login/,1007,0,505
1658488684175,712,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-84,bin,true,,4956,637,40,40,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,712,0,479
1658488684175,713,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-84,text,true,,8293,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",713,0,482
1658488684176,736,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-84,text,true,,10883,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",712,0,480
1658488684175,712,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-84,text,true,,2941,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",712,0,479
1658488684175,728,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-84,text,true,,11087,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",674,0,479
1658488684176,1182,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-84,text,true,,20718,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",748,0,507
1658488684888,1325,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-84,text,false,,2713,0,40,40,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,1023,0,683
1658488684889,1329,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-8,200,OK,Thread Group 1-84,bin,true,,4052,624,40,40,https://facebook.com/security/hsts-pixel.gif,1328,0,652
1658488685601,692,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=1&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-69,text,false,Test failed: code expected to contain /201/,3885,3605,40,40,https://www.facebook.com/ajax/bz,692,0,0
1658488681163,5166,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,OK,Thread Group 1-73,text,false,Test failed: code expected to contain /201/,470797,6300,40,40,https://www.facebook.com/login/,1103,0,514
1658488681163,1716,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-73,text,true,,79811,1052,40,40,https://www.facebook.com/login/,1103,0,514
1658488682880,791,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-73,bin,true,,4956,637,40,40,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,791,0,396
1658488682880,785,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-73,text,true,,8293,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",785,0,396
1658488682880,700,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-73,text,true,,10883,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",691,0,394
1658488682880,793,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-73,text,true,,2941,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",791,0,396
1658488682881,700,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-73,text,true,,11087,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",692,0,393
1658488682880,1234,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-73,text,true,,20718,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",793,0,398
1658488683580,2749,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,200,OK,Thread Group 1-73,text,true,,328056,657,40,40,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,984,0,793
1658488683581,1206,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-8,200,OK,Thread Group 1-73,bin,true,,4052,624,40,40,https://facebook.com/security/hsts-pixel.gif,1206,0,792
1658488685644,684,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=3&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-61,text,false,Test failed: code expected to contain /201/,3885,3660,40,40,https://www.facebook.com/ajax/bz,684,0,0
1658488685623,705,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=2&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-65,text,false,Test failed: code expected to contain /201/,3885,2099,40,40,https://www.facebook.com/ajax/bz,705,0,0
1658488685631,698,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=3&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-62,text,false,Test failed: code expected to contain /201/,3885,3660,40,40,https://www.facebook.com/ajax/bz,698,0,0
1658488685642,687,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=3&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-63,text,false,Test failed: code expected to contain /201/,3868,3660,40,40,https://www.facebook.com/ajax/bz,687,0,0
1658488685730,678,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__dyn=7xe6E5aQ1PyUbFuC1swgE98nwgU29zEdEc8uwdK0lW4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwnU1oU884y0lW0SU2swdq0Ho2ew4Kw5rwSyE1582ZwrU&__hs=19195.BP%3ADEFAULT.2.0.0.0.0&__hsi=7123127279534274407&__req=2&__rev=1005894150&__s=b5k47n%3Agxkhpx%3Ai74t4o&__spin_b=trunk&__spin_r=1005894150&__spin_t=1658482301&__user=0&dpr=1.5&jazoest=21074&lsd=AVqMuldCqqs,200,OK,Thread Group 1-64,text,false,Test failed: code expected to contain /201/,3868,2099,40,40,https://www.facebook.com/ajax/bz,678,0,0
1658488680964,5473,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,OK,Thread Group 1-71,text,false,Test failed: code expected to contain /201/,470795,6300,40,40,https://www.facebook.com/login/,1065,0,527
1658488680964,1714,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-71,text,true,,79792,1052,40,40,https://www.facebook.com/login/,1065,0,527
1658488682679,628,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-71,bin,true,,4956,637,40,40,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,627,0,455
1658488682679,658,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-71,text,true,,8293,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",656,0,457
1658488682679,663,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-71,text,true,,10883,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",654,0,457
1658488682679,640,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-71,text,true,,2941,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",639,0,456
1658488682679,662,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-71,text,true,,11087,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",640,0,455
1658488682679,1063,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-71,text,true,,20718,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",658,0,457
1658488683307,3130,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,200,OK,Thread Group 1-71,text,true,,328056,657,40,40,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,1150,0,802
1658488683319,1271,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-8,200,OK,Thread Group 1-71,bin,true,,4069,624,40,40,https://facebook.com/security/hsts-pixel.gif,1271,0,865
1658488680163,6164,Test,,"Number of samples in transaction : 4, number of failing samples : 4",Thread Group 1-63,,false,,482413,15664,40,40,null,2488,141,250
1658488680063,6264,Test,,"Number of samples in transaction : 4, number of failing samples : 4",Thread Group 1-62,,false,,482453,15664,40,40,null,2604,141,276
1658488679963,6365,Test,,"Number of samples in transaction : 4, number of failing samples : 4",Thread Group 1-61,,false,,482454,15664,40,40,null,2634,140,373
1658488681764,4705,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,"Embedded resource download error:https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",Thread Group 1-79,text,false,Test failed: code expected to contain /201/,145589,5643,40,40,https://www.facebook.com/login/,1009,0,488
1658488682063,4406,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D,200,"Embedded resource download error:https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",Thread Group 1-82,text,false,Test failed: code expected to contain /201/,145488,5643,40,40,https://www.facebook.com/login/,1048,0,531
1658488682063,1815,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-82,text,true,,79811,1052,40,40,https://www.facebook.com/login/,1048,0,531
1658488681764,1511,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-0,200,OK,Thread Group 1-79,text,true,,80018,1052,40,40,https://www.facebook.com/login/,1009,0,488
1658488683878,856,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-82,bin,true,,4973,637,40,40,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,855,0,665
1658488683276,1161,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-1,200,OK,Thread Group 1-79,bin,true,,4956,637,40,40,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,1160,0,808
1658488683276,1163,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-79,text,true,,8293,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",1162,0,809
1658488683878,859,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-2,200,OK,Thread Group 1-82,text,true,,8293,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/4lUy-HUOfKb.css?_nc_x=Ij3Wp8lg5Kz",858,0,660
1658488683276,1172,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-79,text,true,,10883,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",1162,0,808
1658488683878,899,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-3,200,OK,Thread Group 1-82,text,true,,10883,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yI/l/0,cross/7JaG8yRCUqE.css?_nc_x=Ij3Wp8lg5Kz",860,0,665
1658488683276,1159,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-79,text,true,,2941,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",1159,0,793
1658488683879,857,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-4,200,OK,Thread Group 1-82,text,true,,2941,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/xZPwU_t5wZo.css?_nc_x=Ij3Wp8lg5Kz",855,0,664
1658488683276,1172,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-79,text,true,,11087,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",1165,0,801
1658488683878,918,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-5,200,OK,Thread Group 1-82,text,true,,11087,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/0,cross/zWyD9UWy1VU.css?_nc_x=Ij3Wp8lg5Kz",878,0,678
1658488683276,1465,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-79,text,true,,20718,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",1196,0,859
1658488683879,1255,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-6,200,OK,Thread Group 1-82,text,true,,20718,666,40,40,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/JgyEeZA6YIr.css?_nc_x=Ij3Wp8lg5Kz",893,0,686
1658488684435,2034,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-79,text,false,,2624,0,40,40,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,662,0,353
1658488684733,1735,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-7,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-82,text,false,,2713,0,40,40,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/ch48lnIyOHK.js?_nc_x=Ij3Wp8lg5Kz,955,0,660
1658488684438,927,https://www.facebook.com/login/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjU4NDgyMTc0LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D-8,200,OK,Thread Group 1-79,bin,true,,4069,624,40,40,https://facebook.com/security/hsts-pixel.gif,927,0,350
